date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
6/17/2015,36,30,0,10.9,7,0,6:33 AM,8:05 PM,5:54 AM,7:27 PM,23,40,40,34,22,67,56,20.7,1000,36,8,182,14,ahmedabad
6/18/2015,38,29,0,13.7,8,6,7:27 AM,8:54 PM,5:54 AM,7:27 PM,23,39,39,33,23,34,57,2.5,1000,38,10,177,18,ahmedabad
6/19/2015,40,30,0,13.7,9,13,8:21 AM,9:40 PM,5:54 AM,7:28 PM,23,39,39,34,23,38,55,0.1,999,40,10,169,18,ahmedabad
6/20/2015,39,29,0,13.7,9,21,9:14 AM,10:21 PM,5:55 AM,7:28 PM,22,38,38,33,25,39,55,0,998,39,10,160,21,ahmedabad
6/21/2015,39,29,0,13.7,9,28,10:06 AM,11:00 PM,5:55 AM,7:28 PM,23,39,39,34,26,37,56,0,997,39,10,169,21,ahmedabad
6/22/2015,39,30,0,13.3,7,36,10:56 AM,11:38 PM,5:55 AM,7:28 PM,23,38,38,33,29,56,58,0,997,39,10,178,24,ahmedabad
6/23/2015,36,28,0,12.1,7,44,11:46 AM,No moonset,5:55 AM,7:28 PM,23,37,37,32,32,68,59,0,996,36,10,152,27,ahmedabad
6/24/2015,30,28,0,8.6,6,51,12:34 PM,12:13 AM,5:55 AM,7:29 PM,24,34,34,29,49,95,75,27.3,995,30,9,158,34,ahmedabad
6/25/2015,34,28,0,8.6,7,59,1:24 PM,12:49 AM,5:56 AM,7:29 PM,24,36,36,31,34,94,69,4,999,34,10,228,25,ahmedabad
6/26/2015,34,28,0,12.1,7,66,2:14 PM,1:25 AM,5:56 AM,7:29 PM,23,36,36,31,29,55,63,0,1000,34,10,219,23,ahmedabad
6/27/2015,36,28,0,13.7,8,74,3:06 PM,2:03 AM,5:56 AM,7:29 PM,22,36,36,32,29,52,60,0,1002,36,10,208,22,ahmedabad
6/28/2015,35,29,0,12.1,7,81,3:59 PM,2:44 AM,5:57 AM,7:29 PM,22,36,36,32,27,53,59,0.1,1005,35,10,204,21,ahmedabad
6/29/2015,36,29,0,13.3,7,89,4:53 PM,3:28 AM,5:57 AM,7:29 PM,22,37,37,33,24,46,55,0,1006,36,10,208,19,ahmedabad
6/30/2015,38,29,0,13.3,8,96,5:49 PM,4:16 AM,5:57 AM,7:29 PM,22,38,38,34,24,46,51,0,1005,38,10,226,19,ahmedabad
7/1/2015,37,30,0,13.3,7,100,6:45 PM,5:09 AM,5:57 AM,7:29 PM,21,37,37,33,30,44,50,0,1006,37,10,238,23,ahmedabad
7/2/2015,37,29,0,13.3,7,100,7:40 PM,6:05 AM,5:58 AM,7:30 PM,21,36,36,33,30,46,51,0,1007,37,10,240,23,ahmedabad
7/3/2015,36,29,0,13.7,8,85,8:33 PM,7:05 AM,5:58 AM,7:30 PM,21,35,35,32,32,44,55,0,1007,36,10,239,25,ahmedabad
7/4/2015,37,29,0,12.1,7,78,9:23 PM,8:06 AM,5:58 AM,7:30 PM,21,35,35,32,37,47,55,0,1005,37,10,244,28,ahmedabad
7/5/2015,35,29,0,9.8,7,71,10:10 PM,9:08 AM,5:59 AM,7:30 PM,22,35,35,31,39,70,58,0,1003,35,10,233,29,ahmedabad
7/6/2015,33,29,0,8.6,7,63,10:56 PM,10:10 AM,5:59 AM,7:29 PM,22,35,35,31,40,80,60,0,1002,33,10,228,30,ahmedabad
7/7/2015,32,29,0,8.3,7,56,11:40 PM,11:11 AM,6:00 AM,7:29 PM,22,34,34,30,34,99,62,0,1001,32,10,225,26,ahmedabad
7/8/2015,33,28,0,9.5,7,49,No moonrise,12:11 PM,6:00 AM,7:29 PM,22,35,35,31,31,83,62,0,1003,33,10,235,25,ahmedabad
7/9/2015,35,29,0,10.8,7,42,12:24 AM,1:11 PM,6:00 AM,7:29 PM,22,35,35,31,32,65,59,0.1,1004,35,10,245,24,ahmedabad
7/10/2015,31,29,0,6.6,7,34,1:09 AM,2:10 PM,6:01 AM,7:29 PM,22,33,33,30,29,85,63,0,1001,31,10,242,22,ahmedabad
7/11/2015,33,28,0,7.9,7,27,1:55 AM,3:10 PM,6:01 AM,7:29 PM,23,34,34,30,26,84,64,0.2,1001,33,10,234,19,ahmedabad
7/12/2015,35,28,0,9.1,7,20,2:42 AM,4:07 PM,6:01 AM,7:29 PM,22,36,36,32,22,63,57,0,1003,35,10,232,16,ahmedabad
7/13/2015,35,29,0,10.4,7,13,3:33 AM,5:04 PM,6:02 AM,7:29 PM,23,37,37,33,21,62,56,0.8,1004,35,9,237,16,ahmedabad
7/14/2015,36,29,0,11.6,8,5,4:25 AM,5:57 PM,6:02 AM,7:29 PM,22,37,37,32,23,39,56,0,1004,36,10,247,18,ahmedabad
7/15/2015,35,29,0,10.4,7,0,5:18 AM,6:48 PM,6:03 AM,7:28 PM,22,36,36,32,28,60,59,0,1001,35,10,240,22,ahmedabad
7/16/2015,33,29,0,6.6,7,0,6:12 AM,7:35 PM,6:03 AM,7:28 PM,22,35,35,31,28,88,61,0,999,33,10,232,21,ahmedabad
7/17/2015,34,28,0,7.9,7,2,7:05 AM,8:18 PM,6:04 AM,7:28 PM,23,35,35,31,27,79,62,0.3,999,34,10,233,21,ahmedabad
7/18/2015,34,29,0,7.9,7,9,7:57 AM,8:58 PM,6:04 AM,7:28 PM,23,36,36,31,27,81,61,0,1001,34,10,245,21,ahmedabad
7/19/2015,34,29,0,6.6,7,16,8:48 AM,9:36 PM,6:04 AM,7:27 PM,23,35,35,31,29,83,63,0.8,1001,34,10,254,23,ahmedabad
7/20/2015,32,28,0,6.6,7,24,9:39 AM,10:12 PM,6:05 AM,7:27 PM,24,35,35,30,18,76,71,1.9,1001,32,10,256,13,ahmedabad
7/21/2015,33,28,0,7.9,7,31,10:27 AM,10:48 PM,6:05 AM,7:27 PM,25,36,36,30,16,82,73,28.9,1001,33,8,260,9,ahmedabad
7/22/2015,29,27,0,7.9,6,38,11:17 AM,11:24 PM,6:06 AM,7:26 PM,26,33,33,28,11,87,90,49.8,1002,29,6,184,7,ahmedabad
7/23/2015,35,27,0,10.4,7,45,12:06 PM,No moonset,6:06 AM,7:26 PM,25,36,36,30,21,44,73,0,1002,35,10,173,16,ahmedabad
7/24/2015,34,28,0,7.9,7,53,12:56 PM,12:00 AM,6:06 AM,7:26 PM,25,36,36,30,27,74,76,2.7,1002,34,9,212,19,ahmedabad
7/25/2015,28,26,0,6.6,6,60,1:48 PM,12:39 AM,6:07 AM,7:25 PM,24,31,31,27,45,86,85,35.3,1002,28,9,265,30,ahmedabad
7/26/2015,27,26,0,6.6,6,67,2:40 PM,1:21 AM,6:07 AM,7:25 PM,24,29,29,26,50,100,89,71.1,1001,27,8,237,31,ahmedabad
7/27/2015,26,25,0,6.6,6,74,3:35 PM,2:06 AM,6:08 AM,7:24 PM,24,29,29,26,55,100,89,93.7,1000,26,8,230,35,ahmedabad
7/28/2015,25,25,0,6.6,6,82,4:30 PM,2:56 AM,6:08 AM,7:24 PM,23,28,28,25,71,100,88,94.7,999,25,8,228,45,ahmedabad
7/29/2015,30,26,0,6.6,6,89,5:26 PM,3:50 AM,6:09 AM,7:23 PM,24,32,32,28,54,93,82,14.7,1002,30,8,244,32,ahmedabad
7/30/2015,31,26,0,9.1,6,96,6:20 PM,4:48 AM,6:09 AM,7:23 PM,24,32,32,28,37,71,79,2.1,1004,31,10,244,25,ahmedabad
7/31/2015,30,26,0,9.1,6,100,7:13 PM,5:50 AM,6:09 AM,7:22 PM,24,31,31,27,33,75,81,0.9,1005,30,8,236,21,ahmedabad
8/1/2015,30,26,0,7.8,6,89,8:03 PM,6:53 AM,6:10 AM,7:22 PM,24,31,31,28,32,76,80,0,1006,30,10,228,23,ahmedabad
8/2/2015,30,26,0,10.3,6,82,8:51 PM,7:57 AM,6:10 AM,7:21 PM,24,31,31,28,26,75,79,1,1007,30,10,234,18,ahmedabad
8/3/2015,30,26,0,9.1,6,75,9:37 PM,9:00 AM,6:11 AM,7:21 PM,24,32,32,28,22,76,78,0.1,1007,30,10,255,16,ahmedabad
8/4/2015,30,25,0,9.1,6,67,10:22 PM,10:03 AM,6:11 AM,7:20 PM,23,31,31,28,23,62,77,0,1005,30,10,268,16,ahmedabad
8/5/2015,30,26,0,7.8,6,60,11:08 PM,11:04 AM,6:12 AM,7:19 PM,24,31,31,28,23,79,81,0,1003,30,10,254,17,ahmedabad
8/6/2015,30,26,0,7.8,6,53,11:54 PM,12:05 PM,6:12 AM,7:19 PM,24,32,32,28,20,76,78,0.3,1003,30,10,248,15,ahmedabad
8/7/2015,30,26,0,6.5,6,46,No moonrise,1:05 PM,6:12 AM,7:18 PM,25,33,33,28,16,92,81,0,1003,30,10,227,12,ahmedabad
8/8/2015,32,26,0,9.1,6,38,12:41 AM,2:03 PM,6:13 AM,7:17 PM,24,34,34,29,15,66,78,0.2,1004,32,10,224,10,ahmedabad
8/9/2015,31,26,0,9.1,6,31,1:31 AM,2:59 PM,6:13 AM,7:17 PM,24,33,33,29,16,75,77,0.2,1003,31,10,218,11,ahmedabad
8/10/2015,32,27,0,9.1,6,24,2:21 AM,3:53 PM,6:14 AM,7:16 PM,25,34,34,29,18,76,78,0.3,1003,32,10,201,13,ahmedabad
8/11/2015,33,27,0,7.8,7,16,3:14 AM,4:44 PM,6:14 AM,7:15 PM,24,35,35,30,15,71,71,0.1,1005,33,10,227,11,ahmedabad
8/12/2015,32,26,0,10.3,6,9,4:06 AM,5:31 PM,6:14 AM,7:15 PM,24,33,33,29,19,60,76,2.4,1006,32,10,214,13,ahmedabad
8/13/2015,31,26,0,10.3,6,2,4:59 AM,6:15 PM,6:15 AM,7:14 PM,24,33,33,29,16,75,76,1.1,1005,31,10,236,11,ahmedabad
8/14/2015,33,27,0,9,7,0,5:51 AM,6:56 PM,6:15 AM,7:13 PM,25,35,35,30,16,59,74,4.1,1004,33,10,223,11,ahmedabad
8/15/2015,33,27,0,9,7,0,6:42 AM,7:35 PM,6:16 AM,7:12 PM,25,35,35,30,18,60,75,0,1005,33,10,220,13,ahmedabad
8/16/2015,32,26,0,7.8,7,5,7:33 AM,8:12 PM,6:16 AM,7:12 PM,24,34,34,30,20,67,73,0,1007,32,10,234,14,ahmedabad
8/17/2015,33,27,0,6.5,7,12,8:22 AM,8:47 PM,6:16 AM,7:11 PM,24,35,35,30,18,74,73,0.1,1006,33,10,228,13,ahmedabad
8/18/2015,31,27,0,7.7,7,20,9:11 AM,9:23 PM,6:17 AM,7:10 PM,25,35,35,29,18,68,76,0,1007,31,10,221,12,ahmedabad
8/19/2015,33,26,0,10.3,7,27,10:00 AM,9:59 PM,6:17 AM,7:09 PM,24,35,35,30,22,47,70,0,1008,33,10,230,15,ahmedabad
8/20/2015,33,26,0,7.7,7,34,10:49 AM,10:37 PM,6:17 AM,7:08 PM,23,33,33,29,26,58,71,0,1007,33,10,239,18,ahmedabad
8/21/2015,30,26,0,7.7,6,42,11:40 AM,11:17 PM,6:18 AM,7:07 PM,23,32,32,28,25,72,72,0,1007,30,10,240,17,ahmedabad
8/22/2015,29,26,0,6.4,6,49,12:31 PM,11:59 PM,6:18 AM,7:07 PM,23,31,31,28,23,76,76,0,1006,29,10,239,15,ahmedabad
8/23/2015,31,26,0,7.7,6,56,1:24 PM,No moonset,6:18 AM,7:06 PM,24,32,32,28,23,83,77,0,1006,31,10,235,16,ahmedabad
8/24/2015,33,26,0,7.7,7,63,2:17 PM,12:46 AM,6:19 AM,7:05 PM,23,33,33,29,21,71,73,0.2,1007,33,10,250,15,ahmedabad
8/25/2015,33,25,0,9,7,71,3:12 PM,1:37 AM,6:19 AM,7:04 PM,23,33,33,29,19,69,73,0,1007,33,10,269,14,ahmedabad
8/26/2015,30,26,0,6.4,6,78,4:05 PM,2:31 AM,6:19 AM,7:03 PM,23,32,32,29,17,73,73,0.1,1006,30,10,250,12,ahmedabad
8/27/2015,32,26,0,7.7,7,85,4:58 PM,3:31 AM,6:20 AM,7:02 PM,24,34,34,29,15,67,74,0.2,1006,32,10,257,11,ahmedabad
8/28/2015,33,27,0,10.3,7,92,5:50 PM,4:32 AM,6:20 AM,7:01 PM,24,34,34,30,14,60,70,0,1006,33,10,274,10,ahmedabad
8/29/2015,32,27,0,9,7,100,6:39 PM,5:37 AM,6:20 AM,7:00 PM,23,34,34,30,16,65,70,0.7,1006,32,10,242,11,ahmedabad
8/30/2015,33,27,0,8.9,7,100,7:28 PM,6:41 AM,6:21 AM,6:59 PM,23,34,34,30,18,72,67,0,1006,33,10,235,13,ahmedabad
8/31/2015,33,27,0,7.5,7,89,8:14 PM,7:46 AM,6:21 AM,6:58 PM,23,33,33,30,15,76,68,0,1007,33,10,239,11,ahmedabad
9/1/2015,32,26,0,11.6,6,74,9:01 PM,8:50 AM,6:21 AM,6:57 PM,24,34,34,29,14,57,78,4.7,1004,32,9,208,10,ahmedabad
9/2/2015,33,27,0,11.6,8,66,9:49 PM,9:53 AM,6:22 AM,6:56 PM,21,32,32,30,16,36,63,0,1006,33,10,212,12,ahmedabad
9/3/2015,32,25,0,11.6,8,59,10:37 PM,10:55 AM,6:22 AM,6:56 PM,21,32,32,29,14,22,62,0,1008,32,10,206,10,ahmedabad
9/4/2015,32,25,0,11.6,8,51,11:27 PM,11:56 AM,6:22 AM,6:55 PM,22,33,33,30,13,23,64,0.2,1011,32,10,195,10,ahmedabad
9/5/2015,32,25,0,7.5,6,44,No moonrise,12:54 PM,6:23 AM,6:54 PM,24,33,33,29,17,62,76,1.8,1005,32,9,221,12,ahmedabad
9/6/2015,32,25,0,8.9,6,36,12:18 AM,1:49 PM,6:23 AM,6:53 PM,24,33,33,28,16,60,76,2.7,1005,32,9,226,11,ahmedabad
9/7/2015,32,26,0,10.2,6,29,1:10 AM,2:41 PM,6:23 AM,6:52 PM,22,33,33,29,11,37,64,1.1,1009,32,10,261,8,ahmedabad
9/8/2015,32,26,0,11.6,7,21,2:03 AM,3:29 PM,6:24 AM,6:51 PM,22,33,33,30,15,24,63,1.9,1009,32,10,254,10,ahmedabad
9/9/2015,33,26,0,10.2,7,14,2:55 AM,4:14 PM,6:24 AM,6:50 PM,22,34,34,30,12,35,64,1.8,1009,33,10,269,8,ahmedabad
9/10/2015,35,27,0,11.6,7,6,3:47 AM,4:56 PM,6:24 AM,6:49 PM,23,36,36,31,12,26,61,0.1,1009,35,10,288,8,ahmedabad
9/11/2015,36,28,0,11.6,8,0,4:38 AM,5:35 PM,6:24 AM,6:48 PM,22,37,37,33,11,21,55,0,1008,36,10,273,7,ahmedabad
9/12/2015,37,29,0,10.2,7,0,5:29 AM,6:12 PM,6:25 AM,6:47 PM,23,38,38,33,15,30,56,0,1007,37,10,314,9,ahmedabad
9/13/2015,37,29,0,11.6,8,0,6:18 AM,6:48 PM,6:25 AM,6:45 PM,22,37,37,33,20,19,56,0,1008,37,10,282,13,ahmedabad
9/14/2015,36,28,0,11.6,8,1,7:07 AM,7:24 PM,6:25 AM,6:44 PM,23,37,37,32,18,15,58,0,1007,36,10,281,12,ahmedabad
9/15/2015,36,27,0,11.6,8,9,7:56 AM,8:00 PM,6:26 AM,6:43 PM,23,37,37,32,18,15,63,0,1006,36,10,284,13,ahmedabad
9/16/2015,34,27,0,11.6,8,16,8:45 AM,8:36 PM,6:26 AM,6:42 PM,23,35,35,30,21,26,67,0.2,1006,34,10,267,16,ahmedabad
9/17/2015,33,25,0,8.8,7,24,9:35 AM,9:15 PM,6:26 AM,6:41 PM,23,34,34,30,13,55,69,0.7,1005,33,9,247,8,ahmedabad
9/18/2015,34,25,0,8.8,7,32,10:25 AM,9:56 PM,6:27 AM,6:40 PM,23,34,34,30,12,53,68,0.4,1006,34,10,247,8,ahmedabad
9/19/2015,34,26,0,8.8,7,39,11:17 AM,10:40 PM,6:27 AM,6:39 PM,22,34,34,30,13,54,65,0.4,1006,34,10,277,9,ahmedabad
9/20/2015,35,25,0,8.8,7,47,12:09 PM,11:29 PM,6:27 AM,6:38 PM,22,34,34,30,15,49,63,0.2,1006,35,10,265,10,ahmedabad
9/21/2015,28,25,0,7.4,6,54,1:01 PM,No moonset,6:27 AM,6:37 PM,24,30,30,27,42,81,85,9.8,1002,28,8,164,28,ahmedabad
9/22/2015,33,25,0,11.6,7,62,1:54 PM,12:20 AM,6:28 AM,6:36 PM,24,33,33,29,30,27,75,0.7,1005,33,10,215,20,ahmedabad
9/23/2015,32,25,0,11.6,7,69,2:45 PM,1:15 AM,6:28 AM,6:35 PM,23,31,31,28,20,25,76,0,1009,32,10,197,14,ahmedabad
9/24/2015,32,24,0,11.6,7,77,3:36 PM,2:14 AM,6:28 AM,6:34 PM,21,30,30,28,16,15,68,0,1009,32,10,216,11,ahmedabad
9/25/2015,33,23,0,11.6,7,84,4:25 PM,3:16 AM,6:29 AM,6:33 PM,21,31,31,29,15,4,65,0,1008,33,10,225,11,ahmedabad
9/26/2015,33,23,0,11.6,7,92,5:14 PM,4:18 AM,6:29 AM,6:32 PM,22,32,32,29,13,5,68,0,1009,33,10,222,10,ahmedabad
9/27/2015,33,24,0,11.6,7,99,6:01 PM,5:23 AM,6:29 AM,6:31 PM,23,35,35,31,8,2,65,0,1010,33,10,256,6,ahmedabad
9/28/2015,35,24,0,11.6,8,100,6:49 PM,6:28 AM,6:30 AM,6:30 PM,21,36,36,32,7,2,56,0,1010,35,10,183,5,ahmedabad
9/29/2015,35,26,0,11.6,8,85,7:38 PM,7:33 AM,6:30 AM,6:29 PM,16,31,31,30,15,26,43,0,1010,35,10,180,9,ahmedabad
9/30/2015,37,27,0,11.6,8,78,8:27 PM,8:38 AM,6:30 AM,6:28 PM,16,33,33,32,18,11,38,0,1011,37,10,66,11,ahmedabad
10/1/2015,37,25,0,11.6,8,75,9:18 PM,9:42 AM,6:31 AM,6:27 PM,15,33,33,33,15,0,34,0,1011,37,10,73,10,ahmedabad
10/2/2015,37,25,0,11.6,8,68,10:10 PM,10:43 AM,6:31 AM,6:26 PM,16,34,34,33,18,0,37,0,1011,37,10,127,10,ahmedabad
10/3/2015,37,26,0,11.6,8,61,11:04 PM,11:41 AM,6:31 AM,6:25 PM,22,37,37,32,16,2,59,0,1011,37,10,202,10,ahmedabad
10/4/2015,36,25,0,11.6,8,53,11:58 PM,12:36 PM,6:32 AM,6:24 PM,21,37,37,33,9,1,51,0,1011,36,10,253,6,ahmedabad
10/5/2015,37,25,0,11.6,8,46,No moonrise,1:26 PM,6:32 AM,6:23 PM,19,37,37,34,7,2,45,0,1010,37,10,195,5,ahmedabad
10/6/2015,38,27,0,11.6,8,39,12:51 AM,2:12 PM,6:32 AM,6:22 PM,15,34,34,33,14,5,36,0,1009,38,10,158,8,ahmedabad
10/7/2015,38,27,0,11.6,8,31,1:44 AM,2:55 PM,6:33 AM,6:21 PM,13,32,32,33,16,7,31,0,1009,38,10,187,9,ahmedabad
10/8/2015,38,27,0,11.6,8,24,2:34 AM,3:35 PM,6:33 AM,6:21 PM,13,33,33,33,13,7,31,0,1009,38,10,117,8,ahmedabad
10/9/2015,38,27,0,11.6,8,17,3:25 AM,4:13 PM,6:34 AM,6:20 PM,15,33,33,32,16,7,36,0,1007,38,10,291,9,ahmedabad
10/10/2015,37,26,0,11.6,8,10,4:14 AM,4:49 PM,6:34 AM,6:19 PM,19,33,33,32,17,5,51,0,1008,37,10,203,10,ahmedabad
10/11/2015,36,26,0,11.6,8,2,5:03 AM,5:25 PM,6:34 AM,6:18 PM,20,34,34,32,11,6,52,0,1010,36,10,220,7,ahmedabad
10/12/2015,36,26,0,11.6,8,0,5:52 AM,6:00 PM,6:35 AM,6:17 PM,21,35,35,32,10,10,52,0,1012,36,10,186,7,ahmedabad
10/13/2015,37,27,0,11.6,8,0,6:41 AM,6:37 PM,6:35 AM,6:16 PM,19,36,36,33,8,5,45,0,1012,37,10,196,5,ahmedabad
10/14/2015,38,27,0,11.6,8,5,7:31 AM,7:15 PM,6:35 AM,6:15 PM,18,37,37,35,11,1,38,0,1012,38,10,169,7,ahmedabad
10/15/2015,38,27,0,11.6,8,12,8:21 AM,7:56 PM,6:36 AM,6:14 PM,14,33,33,33,13,4,34,0,1012,38,10,115,8,ahmedabad
10/16/2015,38,27,0,11.6,8,19,9:13 AM,8:39 PM,6:36 AM,6:13 PM,13,32,32,32,13,10,32,0,1013,38,10,121,8,ahmedabad
10/17/2015,38,27,0,11.6,8,27,10:05 AM,9:25 PM,6:37 AM,6:13 PM,14,33,33,33,13,8,32,0,1013,38,10,88,8,ahmedabad
10/18/2015,38,26,0,11.6,8,34,10:57 AM,10:14 PM,6:37 AM,6:12 PM,13,33,33,33,9,8,30,0,1013,38,10,165,5,ahmedabad
10/19/2015,38,26,0,11.6,8,41,11:48 AM,11:07 PM,6:38 AM,6:11 PM,14,33,33,33,9,12,32,0,1013,38,10,240,5,ahmedabad
10/20/2015,37,27,0,11.6,8,48,12:38 PM,No moonset,6:38 AM,6:10 PM,15,33,33,33,7,23,36,0,1011,37,10,290,4,ahmedabad
10/21/2015,36,27,0,11.6,8,56,1:28 PM,12:03 AM,6:39 AM,6:09 PM,15,32,32,32,14,23,37,0.1,1011,36,10,163,7,ahmedabad
10/22/2015,37,28,0,11.6,8,63,2:16 PM,1:01 AM,6:39 AM,6:09 PM,9,31,31,32,18,14,25,0,1012,37,10,238,10,ahmedabad
10/23/2015,37,24,0,11.6,8,70,3:03 PM,2:01 AM,6:39 AM,6:08 PM,12,35,35,35,9,1,26,0,1011,37,10,192,6,ahmedabad
10/24/2015,35,25,0,11.6,8,77,3:49 PM,3:03 AM,6:40 AM,6:07 PM,13,34,34,34,7,4,30,0,1011,35,10,215,5,ahmedabad
10/25/2015,36,26,0,11.6,8,85,4:35 PM,4:06 AM,6:40 AM,6:06 PM,12,31,31,31,13,17,33,0,1012,36,10,180,7,ahmedabad
10/26/2015,36,25,0,11.6,8,92,5:23 PM,5:10 AM,6:41 AM,6:06 PM,16,32,32,32,6,4,41,0,1013,36,10,129,4,ahmedabad
10/27/2015,35,25,0,11.6,8,99,6:12 PM,6:14 AM,6:41 AM,6:05 PM,15,31,31,31,12,3,39,0.1,1013,35,10,107,8,ahmedabad
10/28/2015,35,24,0,11.6,8,100,7:03 PM,7:20 AM,6:42 AM,6:04 PM,7,28,28,29,25,1,26,0,1013,35,10,147,14,ahmedabad
10/29/2015,31,21,0,11.6,7,86,7:56 PM,8:23 AM,6:42 AM,6:04 PM,7,26,26,26,26,1,30,0,1014,31,10,55,15,ahmedabad
10/30/2015,31,20,0,11.6,7,79,8:51 PM,9:26 AM,6:43 AM,6:03 PM,11,26,26,26,30,0,41,0,1014,31,10,66,18,ahmedabad
10/31/2015,32,21,0,11.6,7,75,9:47 PM,10:24 AM,6:44 AM,6:02 PM,11,26,26,26,29,0,41,0,1013,32,10,66,18,ahmedabad
11/1/2015,33,22,0,11.6,7,59,10:41 PM,11:18 AM,6:44 AM,6:02 PM,14,28,28,27,22,3,47,0,1013,33,10,109,14,ahmedabad
11/2/2015,33,23,0,11.6,7,52,11:36 PM,12:08 PM,6:45 AM,6:01 PM,15,29,29,28,17,5,44,0,1013,33,10,81,10,ahmedabad
11/3/2015,34,25,0,11.6,8,44,No moonrise,12:53 PM,6:45 AM,6:01 PM,14,30,30,30,13,8,38,0,1013,34,10,89,7,ahmedabad
11/4/2015,35,24,0,11.5,8,37,12:29 AM,1:34 PM,6:46 AM,6:00 PM,13,30,30,30,8,7,37,0,1012,35,10,239,5,ahmedabad
11/5/2015,35,24,0,11.5,8,29,1:20 AM,2:13 PM,6:46 AM,6:00 PM,12,30,30,31,12,3,34,0,1012,35,10,199,7,ahmedabad
11/6/2015,34,23,0,8.7,8,22,2:10 AM,2:49 PM,6:47 AM,5:59 PM,11,30,30,30,14,3,32,0,1012,34,10,146,8,ahmedabad
11/7/2015,34,23,0,8.7,7,14,2:59 AM,3:25 PM,6:48 AM,5:59 PM,10,28,28,29,14,4,32,0,1012,34,10,147,8,ahmedabad
11/8/2015,34,23,0,8.7,7,6,3:48 AM,4:01 PM,6:48 AM,5:58 PM,7,29,29,30,16,2,25,0,1013,34,10,227,9,ahmedabad
11/9/2015,35,22,0,8.7,8,0,4:37 AM,4:37 PM,6:49 AM,5:58 PM,8,28,28,29,13,4,26,0,1013,35,10,170,8,ahmedabad
11/10/2015,34,23,0,8.7,7,0,5:27 AM,5:15 PM,6:49 AM,5:57 PM,11,29,29,30,6,4,32,0,1012,34,10,247,4,ahmedabad
11/11/2015,34,24,0,8.7,8,0,6:17 AM,5:54 PM,6:50 AM,5:57 PM,12,30,30,30,14,3,33,0,1013,34,10,165,8,ahmedabad
11/12/2015,35,24,0,8.7,8,1,7:09 AM,6:37 PM,6:51 AM,5:56 PM,12,30,30,30,16,4,32,0,1014,35,10,76,9,ahmedabad
11/13/2015,35,23,0,8.7,8,8,8:01 AM,7:23 PM,6:51 AM,5:56 PM,14,31,31,31,9,1,35,0,1015,35,10,166,6,ahmedabad
11/14/2015,35,24,0,8.7,8,16,8:53 AM,8:11 PM,6:52 AM,5:56 PM,11,30,30,31,13,3,31,0,1012,35,10,155,8,ahmedabad
11/15/2015,34,23,0,8.7,8,24,9:46 AM,9:04 PM,6:53 AM,5:55 PM,13,31,31,31,12,0,34,0,1012,34,10,201,7,ahmedabad
11/16/2015,33,22,0,8.7,7,31,10:36 AM,9:58 PM,6:53 AM,5:55 PM,13,30,30,30,13,0,36,0,1012,33,10,142,8,ahmedabad
11/17/2015,33,22,0,8.7,7,39,11:26 AM,10:55 PM,6:54 AM,5:55 PM,7,27,27,28,21,0,28,0,1012,33,10,56,12,ahmedabad
11/18/2015,32,21,0,8.7,7,46,12:13 PM,11:53 PM,6:55 AM,5:55 PM,6,26,26,27,28,0,26,0,1014,32,10,64,16,ahmedabad
11/19/2015,32,21,0,8.7,7,54,12:59 PM,No moonset,6:55 AM,5:54 PM,7,26,26,27,26,0,29,0,1015,32,10,73,15,ahmedabad
11/20/2015,32,20,0,8.7,7,61,1:44 PM,12:52 AM,6:56 AM,5:54 PM,5,26,26,26,26,0,27,0,1013,32,10,72,15,ahmedabad
11/21/2015,33,21,0,8.7,7,69,2:28 PM,1:52 AM,6:57 AM,5:54 PM,7,27,27,27,22,3,29,0,1012,33,10,74,12,ahmedabad
11/22/2015,33,22,0,8.7,7,76,3:13 PM,2:53 AM,6:57 AM,5:54 PM,9,28,28,28,16,6,32,0,1012,33,10,84,9,ahmedabad
11/23/2015,33,25,0,8.7,7,84,3:59 PM,3:55 AM,6:58 AM,5:54 PM,14,29,29,29,14,16,42,0,1013,33,10,70,9,ahmedabad
11/24/2015,33,24,0,8.7,7,91,4:48 PM,4:58 AM,6:59 AM,5:54 PM,14,29,29,28,14,28,43,0.1,1013,33,10,63,9,ahmedabad
11/25/2015,34,24,0,8.7,7,99,5:40 PM,6:02 AM,6:59 AM,5:53 PM,13,29,29,29,18,21,41,0.1,1013,34,10,69,11,ahmedabad
11/26/2015,34,24,0,8.7,8,100,6:33 PM,7:05 AM,7:00 AM,5:53 PM,11,28,28,29,20,10,33,0,1013,34,10,220,11,ahmedabad
11/27/2015,29,20,0,8.7,6,86,7:30 PM,8:06 AM,7:01 AM,5:53 PM,-3,23,23,24,19,31,17,0,1012,29,10,146,10,ahmedabad
11/28/2015,29,17,0,8.7,6,78,8:26 PM,9:04 AM,7:01 AM,5:53 PM,-1,22,22,23,18,8,21,0,1014,29,10,59,10,ahmedabad
11/29/2015,31,17,0,8.7,7,71,9:23 PM,9:57 AM,7:02 AM,5:53 PM,5,25,25,25,21,0,28,0,1015,31,10,87,11,ahmedabad
